filename,duration_audio,duration_transcript,performance_ratio
1615967885.2257335-in.wav,55.6,1.7245702743530273,0.031017450977572435
1615968033.2257391-in.wav,31.36,1.6740152835845947,0.05338058940001897
1615968069.2257410-in.wav,17.74,0.9768538475036621,0.05506504213662132
1615968069.2257410-out.wav,17.74,1.3579323291778564,0.0765463545196086
1615968094.2257423-out.wav,52.5,2.985044479370117,0.05685799008324033
1615968140.2257442-in.wav,39.64,1.9790949821472168,0.04992671498857762
1615968140.2257442-out.wav,39.64,1.5208466053009033,0.03836646330224277
1615968201.2257456-in.wav,56.92,4.5014214515686035,0.07908330027351727
1615968222.2257464-in.wav,33.08,0.8847506046295166,0.026745786113346937
1615968357.2257525-in.wav,33.18,1.0664360523223877,0.03214092984696768
1615968381.2257540-in.wav,35.04,1.0777437686920166,0.03075752764532011
1615968423.2257546-in.wav,11.32,0.9243006706237793,0.08165200270528085
1615968484.2257578-out.wav,32.48,1.0710759162902832,0.032976475255242714
1615968530.2257601-in.wav,17.22,0.9595906734466553,0.05572535850445153
1615968551.2257613-in.wav,28.32,2.7338595390319824,0.09653458824265475
1615968560.2257623-in.wav,27.4,1.048999309539795,0.03828464633356916
1615968561.2257626-in.wav,22.72,0.9975824356079102,0.0439076776235876
1615968619.2257656-out.wav,13.1,1.4412853717803955,0.11002178410537371
1615968622.2257660-in.wav,20.66,0.9977819919586182,0.04829535295056235
1615968622.2257660-out.wav,20.68,0.9857461452484131,0.04766664145301804
1615968643.2257674-in.wav,22.22,1.0269744396209717,0.04621847163010674
1615968664.2257684-in.wav,19.86,0.7942461967468262,0.03999225562672841
1615968665.2257691-out.wav,32.2,4.413186311721802,0.1370554755193106
1615968689.2257701-out.wav,26.18,1.4971601963043213,0.05718717327365628
1615968716.2257719-in.wav,16.22,0.9638245105743408,0.059421979690156654
1615968720.2257723-in.wav,30.82,3.401230812072754,0.11035791083947936
1615968801.2257771-in.wav,40.02,1.9806029796600342,0.04949032932683743
1615968845.2257801-in.wav,48.72,4.6763691902160645,0.09598458929014911
1615969030.2257902-in.wav,41.5,1.1461920738220215,0.02761908611619329
1615969069.2257923-in.wav,16.86,0.9521656036376953,0.05647482821101396
1615969107.2257937-out.wav,34.64,1.1167302131652832,0.03223817012601857
1615969132.2257957-in.wav,36.08,3.472625970840454,0.09624794819402589
1615969178.2257987-in.wav,36.48,1.5684845447540283,0.04299573861716087
1615969178.2257987-out.wav,36.5,1.564716100692749,0.04286893426555477
1615969186.2258002-out.wav,39.96,1.8057045936584473,0.04518780264410529
1615969198.2258014-out.wav,12.24,1.3627798557281494,0.11133822350720175
1615969297.2258067-in.wav,40.24,3.671671152114868,0.09124431292531979
1615969342.2258098-out.wav,16.52,1.185225248336792,0.0717448697540431
1615969404.2258138-in.wav,16.68,2.5482704639434814,0.15277400862970514
1615969431.2258164-in.wav,39.56,1.0370252132415771,0.02621398415676383
1615969431.2258164-out.wav,39.72,1.1317753791809082,0.028493841369106453
1615969446.2258177-in.wav,10.02,0.907386302947998,0.09055751526427126
1615969486.2258191-in.wav,16.8,0.774367094039917,0.046093279407137915
1615969486.2258191-out.wav,16.8,2.382615566253662,0.14182235513414654
1615969512.2258202-in.wav,25.48,2.135823965072632,0.0838235465099149
1615969518.2258206-in.wav,20.0,0.9104127883911133,0.04552063941955566
1615969518.2258206-out.wav,20.0,1.0210158824920654,0.05105079412460327
1615969626.2258269-out.wav,10.82,1.5036089420318604,0.1389657062876026
1615969627.2258271-in.wav,14.56,0.9551379680633545,0.06560013516918643
1615969645.2258279-out.wav,57.06,8.528880596160889,0.14947214504312809
1615969655.2258282-in.wav,12.12,0.9287242889404297,0.07662741657924338
1615969677.2258288-out.wav,13.42,1.0072646141052246,0.07505697571573954
1615969698.2258292-in.wav,26.92,1.03239107131958,0.03835033697323848
1615969818.2258339-in.wav,41.74,0.9522297382354736,0.02281336220017905
1615969881.2258346-in.wav,41.02,4.795466423034668,0.11690556857714939
1615969885.2258348-out.wav,49.78,2.598602294921875,0.052201733525951685
1615969894.2258355-out.wav,23.2,2.5201525688171387,0.10862726589729046
1615969907.2258369-in.wav,37.6,4.109603643417358,0.10929796923982336
1615969932.2258380-out.wav,37.0,1.2162437438964844,0.03287145253774282
1615969951.2258394-in.wav,36.92,1.959857702255249,0.053083903094670884
1615969951.2258394-out.wav,36.94,1.105971097946167,0.02993966155782802
1615970004.2258410-out.wav,34.54,3.190114974975586,0.09236001664665854
1615970060.2258443-in.wav,15.56,1.1603312492370605,0.07457141704608358
1615970060.2258443-out.wav,15.56,0.9493765830993652,0.06101391922232424
1615970101.2258471-in.wav,28.64,2.289059638977051,0.07992526672405903
1615970101.2258471-out.wav,28.86,2.1891233921051025,0.07585320138964319
1615970113.2258486-out.wav,18.02,2.149536609649658,0.11928616035791666
1615970114.2258489-in.wav,38.62,4.244504451751709,0.10990430998839226
1615970116.2258491-in.wav,39.6,1.1416840553283691,0.02883040543758508
1615970177.2258527-in.wav,23.82,2.6105892658233643,0.10959652669283645
1615970199.2258552-out.wav,25.92,1.6419801712036133,0.06334800043223816
1615970252.2258581-in.wav,34.28,3.1459884643554688,0.09177329242577213
1615970282.2258586-in.wav,21.16,0.985342264175415,0.046566269573507325
1615970297.2258600-in.wav,52.76,3.8924527168273926,0.0737765867480552
1615970378.2258632-in.wav,14.5,0.9485960006713867,0.06542041383940599
1615970378.2258632-out.wav,14.68,1.0186948776245117,0.06939338403436729
1615970379.2258635-in.wav,27.84,2.9490692615509033,0.10592921198099509
1615970463.2258681-in.wav,12.76,0.9432227611541748,0.07392027908731777
1615970689.2258789-out.wav,45.14,2.884812593460083,0.06390812125520787
1615970749.2258820-in.wav,12.9,0.7497117519378662,0.05811719007270281
1615970797.2258848-out.wav,29.72,3.2549149990081787,0.10951934720754303
1615970814.2258857-in.wav,14.82,0.9515740871429443,0.06420877780991527
1615970821.2258865-in.wav,40.62,3.2916839122772217,0.08103603919934077
1615970821.2258865-out.wav,40.82,1.862394094467163,0.045624549105026044
1615971138.2259010-in.wav,28.56,1.0328612327575684,0.03616460899011094
1615971160.2259016-in.wav,33.48,1.0673694610595703,0.03188080827537546
1615971205.2259042-in.wav,24.76,1.511566400527954,0.061048723769303474
1615971214.2259047-in.wav,18.36,0.9632291793823242,0.05246346292932049
1615971245.2259056-in.wav,13.2,0.9331488609313965,0.0706930955251058
1615971347.2259102-in.wav,23.5,0.9065456390380859,0.03857641017183344
1615971348.2259104-out.wav,44.44,3.0763566493988037,0.06922494710618371
1615971563.2259194-in.wav,11.08,0.9290087223052979,0.08384555255462976
1615971626.2259244-in.wav,34.16,1.0813534259796143,0.03165554525701447
1615971646.2259249-in.wav,34.6,1.089658498764038,0.03149302019549243
1615971649.2259251-in.wav,30.02,1.0558836460113525,0.03517267308498843
1615971676.2259269-in.wav,28.18,2.3590621948242188,0.08371405943308087
1615971676.2259269-out.wav,28.18,2.959212064743042,0.10501107397952597
1615971678.2259278-in.wav,29.62,3.8819708824157715,0.13105911149276744
1615971780.2259306-in.wav,37.38,1.9132208824157715,0.05118300916040052
1615971782.2259310-in.wav,32.54,1.0705983638763428,0.03290099458747212
1615971990.2259425-in.wav,26.48,1.028205394744873,0.03882950886498765
1615972003.2259431-in.wav,57.7,1.2431480884552002,0.02154502752955286
1615972004.2259435-out.wav,35.84,2.3586552143096924,0.06581069236355168
1615972074.2259483-out.wav,11.4,1.7566475868225098,0.1540918935809219
1615972172.2259542-in.wav,34.68,0.9694929122924805,0.027955389627810856
1615972185.2259550-in.wav,10.2,0.918071985244751,0.09000705737693637
1615972230.2259569-in.wav,30.8,1.535008192062378,0.049837928313713566
1615972234.2259579-out.wav,52.36,1.229513168334961,0.023481916889514152
1615972265.2259597-in.wav,13.84,0.966179370880127,0.06981064818498027
1615972265.2259597-out.wav,13.82,1.3420240879058838,0.09710738696858782
1615972278.2259606-in.wav,29.52,1.857546329498291,0.06292501116186623
1615972281.2259612-in.wav,11.48,0.7757487297058105,0.06757393115904273
1615972281.2259612-out.wav,11.6,0.9321069717407227,0.08035404928799333
1615972339.2259637-in.wav,15.96,0.9663205146789551,0.0605463981628418
1615972343.2259641-in.wav,19.96,1.7050797939300537,0.08542483937525319
1615972413.2259664-in.wav,55.98,1.2649636268615723,0.022596706446258885
1615972430.2259672-in.wav,31.7,1.9176812171936035,0.06049467562124932
1615972430.2259672-out.wav,31.6,2.252340793609619,0.07127660739270947
1615972462.2259709-in.wav,16.52,0.964777946472168,0.058400602086692975
1615972465.2259711-out.wav,27.74,3.5167078971862793,0.12677389679835183
1615972570.2259773-in.wav,47.2,1.1715404987335205,0.02482077327825255
1615972617.2259804-in.wav,40.88,4.2475316524505615,0.10390243768225443
1615972624.2259808-in.wav,29.34,2.0123610496520996,0.06858762950416154
1615972658.2259826-in.wav,11.84,0.7435472011566162,0.06279959469228177
1615972658.2259826-out.wav,11.82,1.1808059215545654,0.099898978134904
1615972679.2259837-out.wav,29.16,1.6574833393096924,0.05684099243174528
1615972704.2259853-in.wav,24.34,1.0334253311157227,0.04245790185356297
1615972711.2259858-in.wav,12.92,0.7868397235870361,0.06090090739837741
1615972725.2259862-in.wav,22.04,1.7288682460784912,0.07844229791644697
1615972754.2259879-in.wav,25.5,1.0220749378204346,0.04008137011060528
1615972754.2259879-out.wav,25.54,1.0314056873321533,0.040383934507915165
1615972793.2259900-in.wav,30.2,1.059295415878296,0.035076007148287944
1615972799.2259906-in.wav,24.54,1.0358130931854248,0.042209172501443556
1615972833.2259928-in.wav,42.66,1.1376235485076904,0.02666721867106635
1615972841.2259935-in.wav,32.68,1.2143402099609375,0.037158513156699435
1615972852.2259937-in.wav,13.32,0.9541647434234619,0.07163398974650614
1615972852.2259937-out.wav,13.32,1.8157892227172852,0.1363205122160124
1615972854.2259939-in.wav,24.48,1.036602258682251,0.04234486350826189
1615972906.2259957-in.wav,39.38,1.1173722743988037,0.028374105495144835
1615972935.2259981-in.wav,26.74,2.0354528427124023,0.07612015118595372
1615972935.2259981-out.wav,26.72,1.9332690238952637,0.07235288263081077
1615972970.2259993-out.wav,22.94,1.5792255401611328,0.06884156670275209
1615972973.2259999-in.wav,13.22,1.6098620891571045,0.12177474199372954
1615972979.2260003-out.wav,40.06,1.1325130462646484,0.02827042052582747
1615973009.2260050-in.wav,17.22,0.7864651679992676,0.04567161254351148
1615973009.2260050-out.wav,17.4,1.3670976161956787,0.07856882851699304
1615973069.2260068-in.wav,42.34,5.3027260303497314,0.12524152173712166
1615973077.2260072-in.wav,17.2,0.8582589626312256,0.04989877689716428
1615973090.2260091-in.wav,43.16,0.9622929096221924,0.022295943225722717
1615973100.2260101-out.wav,51.36,1.1401467323303223,0.022199118620138673
1615973121.2260118-in.wav,27.9,1.7437520027160645,0.0625000717819378
1615973149.2260135-in.wav,44.02,2.027839183807373,0.046066314943375125
1615973149.2260135-out.wav,44.14,1.5569100379943848,0.03527208966910704
1615973181.2260157-in.wav,12.84,0.9383034706115723,0.07307659428439037
1615973183.2260159-in.wav,11.14,0.922797441482544,0.08283639510615295
1615973191.2260172-in.wav,34.68,1.961031436920166,0.05654646588581794
1615973239.2260211-in.wav,16.28,2.093045234680176,0.1285654321056619
1615973253.2260220-in.wav,32.84,2.7511143684387207,0.08377327553102072
1615973259.2260229-out.wav,45.56,2.6722872257232666,0.058654241126498384
1615973270.2260243-out.wav,46.58,1.6493148803710938,0.03540821984480665
1615973279.2260253-in.wav,30.32,3.298596143722534,0.10879274880351365
1615973291.2260270-in.wav,21.02,1.5080983638763428,0.07174587839563952
1615973295.2260276-in.wav,36.3,0.9159326553344727,0.02523230455466867
1615973305.2260286-out.wav,22.4,1.741410493850708,0.07774153990404947
1615973326.2260298-in.wav,23.06,0.8216395378112793,0.03563050901176407
1615973340.2260308-out.wav,24.88,0.9093377590179443,0.03654894529814889
1615973362.2260314-in.wav,45.86,2.1198816299438477,0.046225068249974875
1615973362.2260316-in.wav,30.04,1.0638983249664307,0.03541605609076001
1615973362.2260316-out.wav,30.04,1.9395554065704346,0.06456575920673883
1615973404.2260337-in.wav,40.28,1.9956934452056885,0.049545517507589086
1615973404.2260337-out.wav,40.48,1.5347912311553955,0.037914803141190605
1615973405.2260343-in.wav,41.82,1.1337666511535645,0.027110632500085233
1615973426.2260351-out.wav,33.42,2.9973158836364746,0.08968629214950552
1615973430.2260361-in.wav,25.64,2.4530763626098633,0.09567380509398843
1615973455.2260373-in.wav,32.48,1.062605857849121,0.03271569759387689
1615973459.2260379-in.wav,40.56,2.01120924949646,0.04958602686135256
1615973459.2260379-out.wav,40.7,1.5229072570800781,0.03741786872432624
1615973463.2260383-in.wav,27.68,1.2471179962158203,0.04505484090375073
1615973463.2260383-out.wav,27.9,1.3914659023284912,0.04987332983256241
1615973479.2260393-in.wav,31.4,1.9171969890594482,0.06105722895093785
1615973488.2260395-in.wav,37.92,1.1101481914520264,0.02927605990116103
1615973536.2260426-in.wav,34.78,1.0909225940704346,0.03136637705780433
1615973545.2260438-in.wav,40.44,1.1198313236236572,0.02769118010938816
1615973545.2260438-out.wav,40.58,1.532806396484375,0.037772459252941724
1615973558.2260440-out.wav,39.14,4.093479633331299,0.10458558082093251
1615973617.2260464-out.wav,44.04,4.956803321838379,0.11255230067752904
1615973634.2260474-in.wav,33.22,2.627505302429199,0.07909407894127632
1615973657.2260486-in.wav,33.12,1.0816590785980225,0.032658788605012756
1615973680.2260494-out.wav,28.94,1.870851755142212,0.06464587958335218
1615973716.2260501-out.wav,20.66,1.6238293647766113,0.0785977427287808
1615973717.2260503-in.wav,13.8,0.94873046875,0.06874858469202898
1615973755.2260523-in.wav,24.64,3.0116753578186035,0.12222708432705372
1615973755.2260525-in.wav,38.56,5.1644251346588135,0.13393218710214763
1615973756.2260527-out.wav,18.74,1.3817334175109863,0.07373177254594378
1615973848.2260570-in.wav,28.78,1.0364675521850586,0.03601346602449821
1615973874.2260596-in.wav,11.1,0.9257223606109619,0.08339841086585242
1615973914.2260610-in.wav,11.12,1.2792203426361084,0.11503780059677235
1615973933.2260631-in.wav,24.08,1.4041600227355957,0.058312293302973245
1615973979.2260652-in.wav,26.52,3.092010498046875,0.1165916477393241
1615974001.2260664-in.wav,30.96,2.427257776260376,0.07839979897481834
1615974010.2260675-in.wav,49.72,5.275285720825195,0.10609987370927586
1615974060.2260702-in.wav,11.22,0.9207851886749268,0.08206641610293465
1615974126.2260743-out.wav,47.42,3.1011149883270264,0.06539677326712413
1615974147.2260750-in.wav,26.72,0.8981821537017822,0.03361460156069544
1615974152.2260754-in.wav,48.64,4.051232576370239,0.08329014342866446
1615974234.2260778-in.wav,56.32,4.136590003967285,0.07344797592271458
1615974234.2260778-out.wav,56.34,3.951894521713257,0.07014367273186468
1615974320.2260817-in.wav,32.56,1.9343984127044678,0.05941027066045662
1615974347.2260840-in.wav,11.0,0.9203293323516846,0.08366630294106224
1615974371.2260866-in.wav,19.62,0.9964191913604736,0.05078589150665003
1615974383.2260870-in.wav,14.94,0.951897382736206,0.0637146842527581
1615974411.2260882-out.wav,24.48,2.3559038639068604,0.09623790293737175
1615974419.2260886-out.wav,46.5,4.939586639404297,0.10622766966460853
1615974472.2260905-in.wav,11.72,2.0781900882720947,0.17731997340205585
1615974510.2260924-in.wav,11.26,0.9198861122131348,0.08169503660862654
1615974528.2260934-in.wav,32.84,2.988776206970215,0.09101023772747303
1615974556.2260957-in.wav,24.5,0.8284494876861572,0.033814264803516625
1615974594.2260969-out.wav,36.5,2.790908098220825,0.07646323556769384
1615974596.2260971-in.wav,27.2,1.0305798053741455,0.037888963432873
1615974671.2261017-in.wav,38.24,2.57458758354187,0.06732708115956773
1615974722.2261049-in.wav,30.46,3.0835344791412354,0.10123225473214824
1615974731.2261062-in.wav,14.08,1.8752939701080322,0.13318849219517273
1615975036.2261221-in.wav,25.68,2.214331865310669,0.08622787637502605
1615975050.2261232-out.wav,29.96,2.6128029823303223,0.08720971236082517
1615975063.2261240-in.wav,46.3,3.095505952835083,0.0668575799748398
1615975134.2261268-in.wav,24.74,1.0086348056793213,0.04076939392398227
1615975135.2261271-in.wav,38.64,1.1044135093688965,0.02858213015965053
1615975162.2261287-in.wav,34.1,2.025988817214966,0.059413161795160284
1615975232.2261338-in.wav,24.58,3.269735336303711,0.13302422035409728
1615975445.2261422-in.wav,41.32,2.023397207260132,0.04896895467715711
1615975470.2261433-in.wav,49.56,4.681200981140137,0.09445522560815449
1615975680.2261533-in.wav,44.04,1.3224143981933594,0.03002757489085739
1615976100.2261698-in.wav,29.6,3.8377389907836914,0.1296533442832328
1615976176.2261742-in.wav,20.98,0.8049623966217041,0.038368083728393905
1615976185.2261748-in.wav,12.38,0.7802608013153076,0.06302591286876474
1615976581.2261936-in.wav,42.6,2.0237715244293213,0.04750637381289487
1615976634.2261965-out.wav,24.6,0.8705623149871826,0.03538871199134889
1615976639.2261973-in.wav,46.28,2.0318193435668945,0.04390275158960446
1615976655.2261981-in.wav,30.38,3.663207530975342,0.12057957639813502
1615976667.2261990-out.wav,21.02,1.205559253692627,0.057352961640943244
1615976688.2261999-in.wav,32.36,3.0397279262542725,0.09393473196088604
1615976783.2262070-in.wav,33.68,1.9436314105987549,0.05770877109853785
1615976824.2262104-in.wav,13.84,0.9527163505554199,0.06883788660082514
1615976833.2262106-in.wav,35.18,1.573338270187378,0.04472252047150022
1615976893.2262145-in.wav,34.44,1.5972669124603271,0.046378249490717983
1615976893.2262145-out.wav,34.46,2.5799319744110107,0.0748674397681663
1615976897.2262149-in.wav,41.4,0.9475994110107422,0.022888874662095222
1615976915.2262160-in.wav,26.96,1.0336277484893799,0.03833930817838946
1615976959.2262188-in.wav,34.9,0.906294584274292,0.02596832619697112
1615976980.2262198-in.wav,48.44,5.839940786361694,0.12056029699342888
1615976981.2262200-in.wav,18.96,0.9794108867645264,0.05165669233990118
1615976985.2262204-in.wav,49.58,5.3900110721588135,0.10871341412179938
1615977017.2262225-in.wav,25.06,0.8365023136138916,0.033379980591136935
1615977028.2262234-out.wav,34.7,1.275256872177124,0.036750918506545355
1615977045.2262254-out.wav,45.66,3.084568738937378,0.06755516292022291
1615977068.2262268-in.wav,29.92,1.0452005863189697,0.034933174676436154
1615977068.2262268-out.wav,29.92,1.0649995803833008,0.035594905761473956
1615977070.2262270-in.wav,30.16,1.0536057949066162,0.034933879141466055
1615977102.2262282-in.wav,52.96,4.107652187347412,0.07756140837136352
1615977102.2262282-out.wav,53.16,4.313158273696899,0.08113540770686417
1615977178.2262318-out.wav,31.98,1.3681542873382568,0.042781559954291955
1615977200.2262347-in.wav,37.88,1.977722406387329,0.05221020080219981
1615977212.2262353-in.wav,32.22,2.4150373935699463,0.07495460563531801
1615977213.2262357-in.wav,22.7,1.0032248497009277,0.04419492729960034
1615977217.2262359-in.wav,30.58,1.0756924152374268,0.03517633797375497
1615977217.2262359-out.wav,30.54,1.0605101585388184,0.03472528351469608
1615977244.2262378-in.wav,44.96,1.6260530948638916,0.03616666136263104
1615977301.2262423-in.wav,19.6,0.9760286808013916,0.049797381673540385
1615977320.2262445-in.wav,36.4,1.1106181144714355,0.030511486661303176
1615977320.2262445-out.wav,36.36,1.100111722946167,0.030256097990818676
1615977331.2262457-in.wav,51.04,4.567349672317505,0.08948569107205143
1615977339.2262460-in.wav,20.68,1.4577136039733887,0.07048905241650816
1615977339.2262460-out.wav,20.68,1.2353370189666748,0.05973583263862064
1615977396.2262479-in.wav,16.56,1.4222824573516846,0.0858866218207539
1615977402.2262486-in.wav,40.2,1.1273300647735596,0.02804303643715322
1615977454.2262517-in.wav,14.02,0.9439752101898193,0.06733061413622107
1615977464.2262525-in.wav,13.54,1.3668794631958008,0.10095121589333832
1615977469.2262530-in.wav,25.72,1.0180771350860596,0.039583092343937
1615977696.2262658-in.wav,19.96,1.704918384552002,0.08541675273306623
1615977894.2262753-out.wav,39.58,1.957892894744873,0.049466722959698665
1615977914.2262770-in.wav,51.8,2.0830819606781006,0.0402139374648282
1615977914.2262770-out.wav,51.84,3.057188034057617,0.05897353460759292
1615977914.2262772-in.wav,34.32,0.8974099159240723,0.026148307573545228
1615977927.2262778-in.wav,40.52,4.186620473861694,0.10332232166489867
1615977935.2262783-out.wav,31.78,1.290306806564331,0.04060122110019922
1615977972.2262799-in.wav,35.6,1.103893756866455,0.031008251597372333
1615978045.2262832-in.wav,15.4,0.963099479675293,0.0625389272516424
1615978045.2262832-out.wav,15.38,1.062260627746582,0.06906766110185839
1615978203.2262919-in.wav,12.54,0.8882043361663818,0.0708296918792968
1615978237.2262929-in.wav,28.66,1.2561228275299072,0.04382843082798001
1615978433.2263031-out.wav,20.68,2.362576961517334,0.11424453392250164
1615978450.2263041-in.wav,12.64,0.932600736618042,0.07378170384636408
1615978519.2263076-in.wav,33.96,1.9654948711395264,0.057876762989974274
1615978521.2263080-in.wav,34.28,2.0076189041137695,0.05856531225536084
1615978521.2263080-out.wav,34.28,1.352491855621338,0.039454254831427595
1615978523.2263082-in.wav,15.94,0.7936935424804688,0.04979256853704321
1615978525.2263086-in.wav,27.14,1.6441926956176758,0.06058189740669402
1615978525.2263086-out.wav,27.24,1.9040534496307373,0.0698991721597187
1615978578.2263125-in.wav,33.9,1.9395644664764404,0.05721429104650267
1615978589.2263131-in.wav,49.08,1.1391701698303223,0.023210476157912028
1615978620.2263155-in.wav,53.06,3.278002977371216,0.061779174092936595
1615978627.2263162-in.wav,44.94,2.0204124450683594,0.04495799833262927
1615978637.2263168-in.wav,23.52,2.7046730518341064,0.11499460254396711
1615978646.2263172-out.wav,21.88,1.3933489322662354,0.06368139544178407
1615978697.2263192-in.wav,52.44,1.2377073764801025,0.023602352717011874
1615978707.2263204-in.wav,28.58,3.0607383251190186,0.1070937132651861
1615978740.2263217-in.wav,38.04,1.1082167625427246,0.029132932769261953
1615978763.2263233-in.wav,14.54,0.958444356918335,0.06591776870139855
1615978801.2263260-in.wav,33.52,1.1276659965515137,0.033641587009293365
1615978861.2263293-in.wav,20.56,2.0891947746276855,0.10161453183986797
1615978914.2263314-out.wav,51.5,4.368898391723633,0.08483297848007054
1615978935.2263329-in.wav,50.3,5.039705514907837,0.10019295258266078
1615978999.2263380-in.wav,35.18,3.5972936153411865,0.10225394017456471
1615978999.2263380-out.wav,35.14,1.3165020942687988,0.03746448760013656
1615979120.2263420-out.wav,41.96,3.305575132369995,0.07877919762559568
1615979162.2263439-out.wav,36.6,4.03501033782959,0.11024618409370464
1615979194.2263458-in.wav,22.74,1.4120728969573975,0.062096433463385996
1615979262.2263492-out.wav,45.24,3.5755343437194824,0.07903479981696468
1615979281.2263509-in.wav,28.7,3.8006367683410645,0.1324263682348803
1615979334.2263540-out.wav,41.12,2.4267356395721436,0.05901594454212412
1615979369.2263565-in.wav,45.38,3.577742338180542,0.0788396284305981
1615979388.2263583-in.wav,28.58,1.0364842414855957,0.03626606863140643
1615979393.2263591-in.wav,54.0,3.086059331893921,0.05714924688692446
1615979396.2263595-in.wav,22.4,1.8287897109985352,0.08164239781243461
1615979396.2263595-out.wav,22.4,1.4856016635894775,0.06632150283881597
1615979425.2263611-in.wav,32.62,4.1148154735565186,0.12614394462159775
1615979426.2263615-in.wav,31.84,1.063462734222412,0.03340021150196018
1615979426.2263615-out.wav,31.84,1.069108486175537,0.033577527832146264
1615979455.2263634-out.wav,17.48,1.295945167541504,0.07413873956187093
1615979476.2263648-in.wav,16.32,0.9616484642028809,0.05892453824772554
1615979476.2263652-in.wav,14.74,0.905616044998169,0.06143935176378351
1615979522.2263693-in.wav,40.6,1.7763895988464355,0.0437534383952324
1615979607.2263743-in.wav,16.52,0.954918622970581,0.057803790736717986
1615979631.2263765-in.wav,23.68,1.0187387466430664,0.043021061935940304
1615979685.2263809-in.wav,36.54,1.5829854011535645,0.04332198689528091
1615979776.2263864-in.wav,11.46,0.924220085144043,0.08064747688865993
1615979793.2263884-in.wav,51.74,1.0222108364105225,0.019756684120806386
1615979816.2263902-in.wav,27.02,1.0336756706237793,0.03825594635913321
1615979875.2263942-out.wav,29.7,1.3275504112243652,0.044698667044591425
1615979932.2263995-in.wav,30.94,1.81040358543396,0.05851336733787847
1615980127.2264153-in.wav,20.94,0.8411028385162354,0.04016727977632451
1615980195.2264229-in.wav,26.9,1.0262479782104492,0.03815048246135499
1615980252.2264281-out.wav,36.88,1.5804426670074463,0.04285365149152511
